Fecha,Posición,Canción,Artista
2021-11-19,718,Insane,Summer Walker
2021-11-19,732,Wild Side,Normani Featuring Cardi B
2021-11-19,746,Circus,Summer Walker
2021-11-19,760,Have Mercy,Chloe
2021-11-19,774,4th Baby Mama,Summer Walker
2021-11-19,788,Family Ties,Baby Keem & Kendrick Lamar
2021-11-19,802,Gyalis,Capella Grey
2021-11-19,816,Switch A N*gga Out,Summer Walker
2021-11-19,830,Closure,Summer Walker
2021-11-19,844,Chosen,Blxst & Tyga Featuring Ty Dolla $ign
2021-11-19,858,Sharing Locations,Meek Mill Featuring Lil Baby & Lil Durk
2021-11-19,872,One Mississippi,Kane Brown
2021-11-19,886,I Was On A Boat That Day,Old Dominion
2021-11-19,900,Memory,Kane Brown X blackbear
2021-11-19,914,Fair Trade,Drake Featuring Travis Scott
2021-11-19,928,Knowing You,Kenny Chesney
2021-11-19,942,Session 33,Summer Walker
2021-11-19,956,Sand In My Boots,Morgan Wallen
2021-11-19,970,Take My Breath,The Weeknd
2021-11-19,984,Moth To A Flame,Swedish House Mafia & The Weeknd
2021-11-19,998,A-O-K,Tai Verdes
2021-11-19,1012,Screwin,Summer Walker & Omarion
2021-11-19,1026,Bubbly,Young Thug With Drake & Travis Scott
2021-11-19,1040,Whiskey And Rain,Michael Ray
2021-11-19,1054,Broken Promises,Summer Walker
2021-11-19,1068,Dat Right There,"Summer Walker, Pharrell Williams & The Neptunes"
2021-11-19,1082,Tequila Little Time,Jon Pardi
2021-11-19,1096,Memory I Don't Mess With,Lee Brice
2021-11-19,1110,Sad Girlz Luv Money,Amaarae & Moliy Featuring Kali Uchis
2021-11-19,1124,Slow Down Summer,Thomas Rhett
2021-11-19,1138,'Til You Can't,Cody Johnson
2021-11-19,1152,Woman,Doja Cat
2021-11-19,1166,Freedom Was A Highway,Jimmie Allen & Brad Paisley
2021-11-19,1180,Overpass Graffiti,Ed Sheeran
2021-11-19,1194,Big Energy,Latto
2021-11-19,1208,Hurricane,Kanye West
2021-11-19,1222,Cold Beer Calling My Name,Jameson Rodgers Featuring Luke Combs
2021-11-19,1236,Jumpin,NLE Choppa Featuring Polo G
2021-11-19,1250,Baddest,"Yung Bleu, Chris Brown & 2 Chainz"
2021-11-19,1264,Jugaste y Sufri,Eslabon Armado Featuring DannyLux
2021-11-19,1278,For Tonight,Giveon
2021-11-19,1292,Maybach,42 Dugg Featuring Future
2021-11-19,1306,Too Easy,Gunna & Future
2021-11-19,1320,Volvi,Aventura x Bad Bunny
2021-11-19,1334,Praise God,Kanye West
2021-11-19,1348,Super Gremlin,Kodak Black
2021-11-19,1362,Poke It Out,Wale Featuring J. Cole
2021-11-19,1376,Half Of My Hometown,Kelsea Ballerini Featuring Kenny Chesney
2021-11-19,1390,2055,Sleepy Hallow
2021-11-26,4,All Too Well (Taylor's Version),Taylor Swift
2021-11-26,18,Easy On Me,Adele
2021-11-26,32,Stay,The Kid LAROI & Justin Bieber
2021-11-26,46,Industry Baby,Lil Nas X & Jack Harlow
2021-11-26,60,Smokin Out The Window,Silk Sonic (Bruno Mars & Anderson .Paak)
2021-11-26,74,Bad Habits,Ed Sheeran
2021-11-26,88,Shivers,Ed Sheeran
2021-11-26,102,Heat Waves,Glass Animals
2021-11-26,116,Need To Know,Doja Cat
2021-11-26,130,Fancy Like,Walker Hayes
2021-11-26,144,Cold Heart (PNAU Remix),Elton John & Dua Lipa
2021-11-26,158,Way 2 Sexy,Drake Featuring Future & Young Thug
2021-11-26,172,Good 4 U,Olivia Rodrigo
2021-11-26,186,You Right,Doja Cat & The Weeknd
2021-11-26,200,Essence,Wizkid Featuring Justin Bieber & Tems
2021-11-26,214,Beggin',Maneskin
2021-11-26,228,Levitating,Dua Lipa
2021-11-26,242,State Of Grace (Taylor's Version),Taylor Swift
2021-11-26,256,One Right Now,Post Malone & The Weeknd
2021-11-26,270,Already Dead,Juice WRLD
2021-11-26,284,Kiss Me More,Doja Cat Featuring SZA
2021-11-26,298,I Bet You Think About Me (Taylor's Version) (From The Vault),Taylor Swift Featuring Chris Stapleton
2021-11-26,312,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak)
2021-11-26,326,If I Didn't Love You,Jason Aldean & Carrie Underwood
2021-11-26,340,Red (Taylor's Version),Taylor Swift
2021-11-26,354,Save Your Tears,The Weeknd & Ariana Grande
2021-11-26,368,Knife Talk,Drake Featuring 21 Savage & Project Pat
2021-11-26,382,Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole
2021-11-26,396,Better Days,NEIKED X Mae Muller X Polo G
2021-11-26,410,Thinking 'Bout You,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter
2021-11-26,424,Girls Want Girls,Drake Featuring Lil Baby
2021-11-26,438,Cold As You,Luke Combs
2021-11-26,452,Ghost,Justin Bieber
2021-11-26,466,Love Nwantiti (Ah Ah Ah),CKay
2021-11-26,480,Chasing After You,Ryan Hurd With Maren Morris
2021-11-26,494,All I Want For Christmas Is You,Mariah Carey
2021-11-26,508,My Universe,Coldplay x BTS
2021-11-26,522,Buy Dirt,Jordan Davis Featuring Luke Bryan
2021-11-26,536,Thats What I Want,Lil Nas X
2021-11-26,550,Happier Than Ever,Billie Eilish
2021-11-26,564,Pepas,Farruko
2021-11-26,578,You Should Probably Leave,Chris Stapleton
2021-11-26,592,Nothing New (Taylor's Version) (From The Vault),Taylor Swift Featuring Phoebe Bridgers
2021-11-26,606,Who Want Smoke??,"Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage"
2021-11-26,620,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift
2021-11-26,634,I Knew You Were Trouble (Taylor's Version),Taylor Swift
2021-11-26,648,Run (Taylor's Version) (From The Vault),Taylor Swift Featuring Ed Sheeran
2021-11-26,662,Montero (Call Me By Your Name),Lil Nas X
2021-11-26,676,Bad Man (Smooth Criminal),Polo G
2021-11-26,690,Same Boat,Zac Brown Band
2021-11-26,704,Better Man (Taylor's Version) (From The Vault),Taylor Swift
2021-11-26,718,22 (Taylor's Version),Taylor Swift
2021-11-26,732,Doin' This,Luke Combs
2021-11-26,746,Treacherous (Taylor's Version),Taylor Swift
2021-11-26,760,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift
2021-11-26,774,No Love,Summer Walker & SZA
2021-11-26,788,Wild Side,Normani Featuring Cardi B
2021-11-26,802,Have Mercy,Chloe
2021-11-26,816,I Almost Do (Taylor's Version),Taylor Swift
2021-11-26,830,Chosen,Blxst & Tyga Featuring Ty Dolla $ign
2021-11-26,844,The Very First Night (Taylor's Version) (From The Vault),Taylor Swift
2021-11-26,858,Family Ties,Baby Keem & Kendrick Lamar
2021-11-26,872,Everything Has Changed (Taylor's Version),Taylor Swift Featuring Ed Sheeran
2021-11-26,886,Sand In My Boots,Morgan Wallen
2021-11-26,900,Gyalis,Capella Grey
2021-11-26,914,The Last Time (Taylor's Version),Taylor Swift Featuring Gary Lightbody Of Snow Patrol
2021-11-26,928,Stay Stay Stay (Taylor's Version),Taylor Swift
2021-11-26,942,After Last Night,Silk Sonic (Bruno Mars & Anderson .Paak) With Thundercat & Bootsy Collins
2021-11-26,956,Babe (Taylor's Version) (From The Vault),Taylor Swift
2021-11-26,970,Sharing Locations,Meek Mill Featuring Lil Baby & Lil Durk
2021-11-26,984,Escape Plan,Travis Scott
2021-11-26,998,One Mississippi,Kane Brown
2021-11-26,1012,Blast Off,Silk Sonic (Bruno Mars & Anderson .Paak)
2021-11-26,1026,Knowing You,Kenny Chesney
2021-11-26,1040,Skate,Silk Sonic (Bruno Mars & Anderson .Paak)
2021-11-26,1054,Holy Ground (Taylor's Version),Taylor Swift
2021-11-26,1068,Begin Again (Taylor's Version),Taylor Swift
2021-11-26,1082,Put On A Smile,Silk Sonic (Bruno Mars & Anderson .Paak)
2021-11-26,1096,Forever Winter (Taylor's Version) (From The Vault),Taylor Swift
2021-11-26,1110,Whiskey And Rain,Michael Ray
2021-11-26,1124,Fly As Me,Silk Sonic (Bruno Mars & Anderson .Paak)
2021-11-26,1138,Super Gremlin,Kodak Black
2021-11-26,1152,The Moment I Knew (Taylor's Version),Taylor Swift
2021-11-26,1166,The Lucky One (Taylor's Version),Taylor Swift
2021-11-26,1180,Sad Beautiful Tragic (Taylor's Version),Taylor Swift
2021-11-26,1194,Fair Trade,Drake Featuring Travis Scott
2021-11-26,1208,Come Back...Be Here (Taylor's Version),Taylor Swift
2021-11-26,1222,Sad Girlz Luv Money,Amaarae & Moliy Featuring Kali Uchis
2021-11-26,1236,Tequila Little Time,Jon Pardi
2021-11-26,1250,Starlight (Taylor's Version),Taylor Swift
2021-11-26,1264,Bubbly,Young Thug With Drake & Travis Scott
2021-11-26,1278,Ex For A Reason,Summer Walker & JT
2021-11-26,1292,Freedom Was A Highway,Jimmie Allen & Brad Paisley
2021-11-26,1306,La Fama,Rosalia Featuring The Weeknd
2021-11-26,1320,Big Energy,Latto
2021-11-26,1334,Moth To A Flame,Swedish House Mafia & The Weeknd
2021-11-26,1348,'Til You Can't,Cody Johnson
2021-11-26,1362,Woman,Doja Cat
2021-11-26,1376,Take My Breath,The Weeknd
2021-11-26,1390,For Tonight,Giveon
2021-12-03,4,Easy On Me,Adele
2021-12-03,18,Stay,The Kid LAROI & Justin Bieber
2021-12-03,32,Industry Baby,Lil Nas X & Jack Harlow
2021-12-03,46,All Too Well (Taylor's Version),Taylor Swift
2021-12-03,60,Oh My God,Adele
2021-12-03,74,Shivers,Ed Sheeran
2021-12-03,88,Heat Waves,Glass Animals
2021-12-03,102,Bad Habits,Ed Sheeran
2021-12-03,116,Need To Know,Doja Cat
2021-12-03,130,Smokin Out The Window,Silk Sonic (Bruno Mars & Anderson .Paak)
2021-12-03,144,Cold Heart (PNAU Remix),Elton John & Dua Lipa
2021-12-03,158,All I Want For Christmas Is You,Mariah Carey
2021-12-03,172,Fancy Like,Walker Hayes
2021-12-03,186,Rockin' Around The Christmas Tree,Brenda Lee
2021-12-03,200,Good 4 U,Olivia Rodrigo
2021-12-03,214,Essence,Wizkid Featuring Justin Bieber & Tems
2021-12-03,228,Way 2 Sexy,Drake Featuring Future & Young Thug
2021-12-03,242,I Drink Wine,Adele
2021-12-03,256,You Right,Doja Cat & The Weeknd
2021-12-03,270,Jingle Bell Rock,Bobby Helms
2021-12-03,284,One Right Now,Post Malone & The Weeknd
2021-12-03,298,Beggin',Maneskin
2021-12-03,312,My Little Love,Adele
2021-12-03,326,Levitating,Dua Lipa
2021-12-03,340,Kiss Me More,Doja Cat Featuring SZA
2021-12-03,354,Can I Get It,Adele
2021-12-03,368,A Holly Jolly Christmas,Burl Ives
2021-12-03,382,If I Didn't Love You,Jason Aldean & Carrie Underwood
2021-12-03,396,My Universe,Coldplay x BTS
2021-12-03,410,It's The Most Wonderful Time Of The Year,Andy Williams
2021-12-03,424,Save Your Tears,The Weeknd & Ariana Grande
2021-12-03,438,To Be Loved,Adele
2021-12-03,452,Knife Talk,Drake Featuring 21 Savage & Project Pat
2021-12-03,466,Better Days,NEIKED X Mae Muller X Polo G
2021-12-03,480,Buy Dirt,Jordan Davis Featuring Luke Bryan
2021-12-03,494,Thinking 'Bout You,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter
2021-12-03,508,Love Nwantiti (Ah Ah Ah),CKay
2021-12-03,522,Ghost,Justin Bieber
2021-12-03,536,Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole
2021-12-03,550,Last Christmas,Wham!
2021-12-03,564,Strangers By Nature,Adele
2021-12-03,578,Thats What I Want,Lil Nas X
2021-12-03,592,Girls Want Girls,Drake Featuring Lil Baby
2021-12-03,606,Cry Your Heart Out,Adele
2021-12-03,620,Happier Than Ever,Billie Eilish
2021-12-03,634,Cold As You,Luke Combs
2021-12-03,648,Pepas,Farruko
2021-12-03,662,Who Want Smoke??,"Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage"
2021-12-03,676,Hold On,Adele
2021-12-03,690,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak)
2021-12-03,704,abcdefu,GAYLE
2021-12-03,718,You Should Probably Leave,Chris Stapleton
2021-12-03,732,All Night Parking (Interlude),Adele With Erroll Garner
2021-12-03,746,Same Boat,Zac Brown Band
2021-12-03,760,Woman Like Me,Adele
2021-12-03,774,Love Is A Game,Adele
2021-12-03,788,Have Mercy,Chloe
2021-12-03,802,Wild Side,Normani Featuring Cardi B
2021-12-03,816,One Mississippi,Kane Brown
2021-12-03,830,Chosen,Blxst & Tyga Featuring Ty Dolla $ign
2021-12-03,844,Already Dead,Juice WRLD
2021-12-03,858,Sand In My Boots,Morgan Wallen
2021-12-03,872,Super Gremlin,Kodak Black
2021-12-03,886,Family Ties,Baby Keem & Kendrick Lamar
2021-12-03,900,Gyalis,Capella Grey
2021-12-03,914,No Love,Summer Walker & SZA
2021-12-03,928,Whiskey And Rain,Michael Ray
2021-12-03,942,Bad Man (Smooth Criminal),Polo G
2021-12-03,956,Knowing You,Kenny Chesney
2021-12-03,970,I Bet You Think About Me (Taylor's Version) (From The Vault),Taylor Swift Featuring Chris Stapleton
2021-12-03,984,Sharing Locations,Meek Mill Featuring Lil Baby & Lil Durk
2021-12-03,998,Big Energy,Latto
2021-12-03,1012,God's Country,State Of Mine & Drew Jacobs
2021-12-03,1026,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift
2021-12-03,1040,Tequila Little Time,Jon Pardi
2021-12-03,1054,Freedom Was A Highway,Jimmie Allen & Brad Paisley
2021-12-03,1068,'Til You Can't,Cody Johnson
2021-12-03,1082,Fair Trade,Drake Featuring Travis Scott
2021-12-03,1096,Bubbly,Young Thug With Drake & Travis Scott
2021-12-03,1110,Woman,Doja Cat
2021-12-03,1124,Sad Girlz Luv Money,Amaarae & Moliy Featuring Kali Uchis
2021-12-03,1138,Doin' This,Luke Combs
2021-12-03,1152,For Tonight,Giveon
2021-12-03,1166,Moth To A Flame,Swedish House Mafia & The Weeknd
2021-12-03,1180,Enemy,Imagine Dragons X JID
2021-12-03,1194,Red (Taylor's Version),Taylor Swift
2021-12-03,1208,Memory I Don't Mess With,Lee Brice
2021-12-03,1222,State Of Grace (Taylor's Version),Taylor Swift
2021-12-03,1236,Heart On Fire,Eric Church
2021-12-03,1250,Ex For A Reason,Summer Walker & JT
2021-12-03,1264,Poke It Out,Wale Featuring J. Cole
2021-12-03,1278,Half Of My Hometown,Kelsea Ballerini Featuring Kenny Chesney
2021-12-03,1292,Volvi,Aventura x Bad Bunny
2021-12-03,1306,Maybach,42 Dugg Featuring Future
2021-12-03,1320,Baddest,"Yung Bleu, Chris Brown & 2 Chainz"
2021-12-03,1334,Too Easy,Gunna & Future
2021-12-03,1348,Escape Plan,Travis Scott
2021-12-03,1362,Who's In Your Head,Jonas Brothers
2021-12-03,1376,Jugaste y Sufri,Eslabon Armado Featuring DannyLux
2021-12-03,1390,Take My Breath,The Weeknd
2021-12-10,4,Easy On Me,Adele
2021-12-10,18,Stay,The Kid LAROI & Justin Bieber
2021-12-10,32,All I Want For Christmas Is You,Mariah Carey
2021-12-10,46,Rockin' Around The Christmas Tree,Brenda Lee
2021-12-10,60,Jingle Bell Rock,Bobby Helms
2021-12-10,74,Industry Baby,Lil Nas X & Jack Harlow
2021-12-10,88,A Holly Jolly Christmas,Burl Ives
2021-12-10,102,Heat Waves,Glass Animals
2021-12-10,116,Shivers,Ed Sheeran
2021-12-10,130,Need To Know,Doja Cat
2021-12-10,144,It's The Most Wonderful Time Of The Year,Andy Williams
2021-12-10,158,Bad Habits,Ed Sheeran
2021-12-10,172,Cold Heart (PNAU Remix),Elton John & Dua Lipa
2021-12-10,186,Smokin Out The Window,Silk Sonic (Bruno Mars & Anderson .Paak)
2021-12-10,200,Last Christmas,Wham!
2021-12-10,214,Feliz Navidad,Jose Feliciano
2021-12-10,228,Christmas (Baby Please Come Home),Darlene Love
2021-12-10,242,The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole"
2021-12-10,256,Sleigh Ride,The Ronettes
2021-12-10,270,It's Beginning To Look A Lot Like Christmas,Michael Buble
2021-12-10,284,All Too Well (Taylor's Version),Taylor Swift
2021-12-10,298,Let It Snow! Let It Snow! Let It Snow!,Dean Martin
2021-12-10,312,Fancy Like,Walker Hayes
2021-12-10,326,abcdefu,GAYLE
2021-12-10,340,White Christmas (1947),Bing Crosby With Ken Darby Singers & John Scott Trotter & His Orchestra
2021-12-10,354,Good 4 U,Olivia Rodrigo
2021-12-10,368,Underneath The Tree,Kelly Clarkson
2021-12-10,382,Essence,Wizkid Featuring Justin Bieber & Tems
2021-12-10,396,You Right,Doja Cat & The Weeknd
2021-12-10,410,Happy Holiday / The Holiday Season,Andy Williams
2021-12-10,424,Way 2 Sexy,Drake Featuring Future & Young Thug
2021-12-10,438,Beggin',Maneskin
2021-12-10,452,One Right Now,Post Malone & The Weeknd
2021-12-10,466,Kiss Me More,Doja Cat Featuring SZA
2021-12-10,480,Rudolph The Red-Nosed Reindeer,Gene Autry & The Pinafores
2021-12-10,494,Santa Tell Me,Ariana Grande
2021-12-10,508,Oh My God,Adele
2021-12-10,522,Save Your Tears,The Weeknd & Ariana Grande
2021-12-10,536,Ghost,Justin Bieber
2021-12-10,550,Run Rudolph Run,Chuck Berry
2021-12-10,564,Knife Talk,Drake Featuring 21 Savage & Project Pat
2021-12-10,578,If I Didn't Love You,Jason Aldean & Carrie Underwood
2021-12-10,592,Thats What I Want,Lil Nas X
2021-12-10,606,Happier Than Ever,Billie Eilish
2021-12-10,620,Better Days,NEIKED X Mae Muller X Polo G
2021-12-10,634,(There's No Place Like) Home For The Holidays (1959),Perry Como With Mitchell Ayers And His Orchestra
2021-12-10,648,Love Nwantiti (Ah Ah Ah),CKay
2021-12-10,662,Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole
2021-12-10,676,Thinking 'Bout You,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter
2021-12-10,690,Girls Want Girls,Drake Featuring Lil Baby
2021-12-10,704,My Universe,Coldplay x BTS
2021-12-10,718,Cold As You,Luke Combs
2021-12-10,732,Who Want Smoke??,"Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage"
2021-12-10,746,Buy Dirt,Jordan Davis Featuring Luke Bryan
2021-12-10,760,Super Gremlin,Kodak Black
2021-12-10,774,Pepas,Farruko
2021-12-10,788,You Should Probably Leave,Chris Stapleton
2021-12-10,802,By Your Side,Rod Wave
2021-12-10,816,Chosen,Blxst & Tyga Featuring Ty Dolla $ign
2021-12-10,830,Same Boat,Zac Brown Band
2021-12-10,844,Whiskey And Rain,Michael Ray
2021-12-10,858,Have Mercy,Chloe
2021-12-10,872,Wild Side,Normani Featuring Cardi B
2021-12-10,886,Sand In My Boots,Morgan Wallen
2021-12-10,900,One Mississippi,Kane Brown
2021-12-10,914,Knowing You,Kenny Chesney
2021-12-10,928,My Little Love,Adele
2021-12-10,942,Family Ties,Baby Keem & Kendrick Lamar
2021-12-10,956,Enemy,Imagine Dragons X JID
2021-12-10,970,Gyalis,Capella Grey
2021-12-10,984,Big Energy,Latto
2021-12-10,998,Sharing Locations,Meek Mill Featuring Lil Baby & Lil Durk
2021-12-10,1012,No Love,Summer Walker & SZA
2021-12-10,1026,Can I Get It,Adele
2021-12-10,1040,Already Dead,Juice WRLD
2021-12-10,1054,I Drink Wine,Adele
2021-12-10,1068,Pick Out A Christmas Tree,Dan + Shay
2021-12-10,1082,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift
2021-12-10,1096,Tequila Little Time,Jon Pardi
2021-12-10,1110,Freedom Was A Highway,Jimmie Allen & Brad Paisley
2021-12-10,1124,Just About Over You,Priscilla Block
2021-12-10,1138,Christmas Tree Farm (Old Timey Version),Taylor Swift
2021-12-10,1152,Bubbly,Young Thug With Drake & Travis Scott
2021-12-10,1166,Bad Man (Smooth Criminal),Polo G
2021-12-10,1180,For Tonight,Giveon
2021-12-10,1194,Fair Trade,Drake Featuring Travis Scott
2021-12-10,1208,Poke It Out,Wale Featuring J. Cole
2021-12-10,1222,'Til You Can't,Cody Johnson
2021-12-10,1236,Scorpio,Moneybagg Yo
2021-12-10,1250,Woman,Doja Cat
2021-12-10,1264,Memory I Don't Mess With,Lee Brice
2021-12-10,1278,Heart On Fire,Eric Church
2021-12-10,1292,Half Of My Hometown,Kelsea Ballerini Featuring Kenny Chesney
2021-12-10,1306,Moth To A Flame,Swedish House Mafia & The Weeknd
2021-12-10,1320,Always Been You,Jessie Murph
2021-12-10,1334,Who's In Your Head,Jonas Brothers
2021-12-10,1348,Baddest,"Yung Bleu, Chris Brown & 2 Chainz"
2021-12-10,1362,Maybach,42 Dugg Featuring Future
2021-12-10,1376,Volvi,Aventura x Bad Bunny
2021-12-10,1390,Ex For A Reason,Summer Walker & JT
2021-12-17,4,Easy On Me,Adele
2021-12-17,18,All I Want For Christmas Is You,Mariah Carey
2021-12-17,32,Rockin' Around The Christmas Tree,Brenda Lee
2021-12-17,46,Stay,The Kid LAROI & Justin Bieber
2021-12-17,60,A Holly Jolly Christmas,Burl Ives
2021-12-17,74,Jingle Bell Rock,Bobby Helms
2021-12-17,88,I Hate U,SZA
2021-12-17,102,Industry Baby,Lil Nas X & Jack Harlow
2021-12-17,116,Heat Waves,Glass Animals
2021-12-17,130,It's The Most Wonderful Time Of The Year,Andy Williams
2021-12-17,144,Shivers,Ed Sheeran
2021-12-17,158,Need To Know,Doja Cat
2021-12-17,172,Last Christmas,Wham!
2021-12-17,186,Feliz Navidad,Jose Feliciano
2021-12-17,200,abcdefu,GAYLE
2021-12-17,214,Bad Habits,Ed Sheeran
2021-12-17,228,Sleigh Ride,The Ronettes
2021-12-17,242,Let It Snow! Let It Snow! Let It Snow!,Dean Martin
2021-12-17,256,Cold Heart (PNAU Remix),Elton John & Dua Lipa
2021-12-17,270,The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole"
2021-12-17,284,It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra
2021-12-17,298,Smokin Out The Window,Silk Sonic (Bruno Mars & Anderson .Paak)
2021-12-17,312,Super Gremlin,Kodak Black
2021-12-17,326,Underneath The Tree,Kelly Clarkson
2021-12-17,340,Christmas (Baby Please Come Home),Darlene Love
2021-12-17,354,Happy Holiday / The Holiday Season,Andy Williams
2021-12-17,368,Rudolph The Red-Nosed Reindeer,Gene Autry & The Pinafores
2021-12-17,382,White Christmas (1947),Bing Crosby With Ken Darby Singers & John Scott Trotter & His Orchestra
2021-12-17,396,Good 4 U,Olivia Rodrigo
2021-12-17,410,Santa Tell Me,Ariana Grande
2021-12-17,424,Fancy Like,Walker Hayes
2021-12-17,438,It's Beginning To Look A Lot Like Christmas,Michael Buble
2021-12-17,452,You Right,Doja Cat & The Weeknd
2021-12-17,466,Run Rudolph Run,Chuck Berry
2021-12-17,480,Essence,Wizkid Featuring Justin Bieber & Tems
2021-12-17,494,Kiss Me More,Doja Cat Featuring SZA
2021-12-17,508,(There's No Place Like) Home For The Holidays (1959),Perry Como With Mitchell Ayers And His Orchestra
2021-12-17,522,One Right Now,Post Malone & The Weeknd
2021-12-17,536,Way 2 Sexy,Drake Featuring Future & Young Thug
2021-12-17,550,Ghost,Justin Bieber
2021-12-17,564,Save Your Tears,The Weeknd & Ariana Grande
2021-12-17,578,All Too Well (Taylor's Version),Taylor Swift
2021-12-17,592,Beggin',Maneskin
2021-12-17,606,Knife Talk,Drake Featuring 21 Savage & Project Pat
2021-12-17,620,Thinking 'Bout You,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter
2021-12-17,634,Happier Than Ever,Billie Eilish
2021-12-17,648,Oh My God,Adele
2021-12-17,662,Love Nwantiti (Ah Ah Ah),CKay
2021-12-17,676,Wandered To LA.,Juice WRLD & Justin Bieber
2021-12-17,690,Thats What I Want,Lil Nas X
2021-12-17,704,Better Days,NEIKED X Mae Muller X Polo G
2021-12-17,718,If I Didn't Love You,Jason Aldean & Carrie Underwood
2021-12-17,732,Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole
2021-12-17,746,Who Want Smoke??,"Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage"
2021-12-17,760,Girls Want Girls,Drake Featuring Lil Baby
2021-12-17,774,Buy Dirt,Jordan Davis Featuring Luke Bryan
2021-12-17,788,Cold As You,Luke Combs
